code_id,relative_path,filename,extension,bytes,sha2_256,language,role_family,gates_crosswalk,purpose,header_or_docstring,bingo_column,researchbox_id,aspredicted_id,p4_run_id,zip_member_path,upload_note
P4-CODE-019,scripts/p4/gate_g_budget.py,gate_g_budget.py,.py,7495,sha2-256:c76a50e80956ce169711a677fd1f4037ea8f91477c27fb89c57dcf3c85ea1c74,python,gateG,G,Budget / command freeze,#!/usr/bin/env python3,Code,8869,307591,p4-20260821T060032Z-92d63d4,scripts_p4/gate_g_budget.py,Row crosswalks Code.zip member ↔ gate ↔ purpose ↔ file digest
P4-CODE-020,scripts/p4/gate_h_accept.py,gate_h_accept.py,.py,7046,sha2-256:e059b5ebc476670dde798a2938f36e5ee7964551f233d8f93ef66114bb551b44,python,gateH,H,CUDA smoke accept (not parent),#!/usr/bin/env python3,Code,8869,307591,p4-20260821T060032Z-92d63d4,scripts_p4/gate_h_accept.py,Row crosswalks Code.zip member ↔ gate ↔ purpose ↔ file digest
P4-CODE-021,scripts/p4/gate_h_preflight.py,gate_h_preflight.py,.py,5838,sha2-256:46e9a4e1c72804d23f27288af752890c4888b4c0fe74548b218684d9d4a5cadd,python,gateH,H,CUDA smoke preflight,#!/usr/bin/env python3,Code,8869,307591,p4-20260821T060032Z-92d63d4,scripts_p4/gate_h_preflight.py,Row crosswalks Code.zip member ↔ gate ↔ purpose ↔ file digest
P4-CODE-022,scripts/p4/gate_h_smoke.sh,gate_h_smoke.sh,.sh,2527,sha2-256:265ce652f984168eb4b12ae798d28d076c5d526859879ab84c026c7f76dbc318,bash,gateH,H,CUDA d4 smoke launcher,#!/usr/bin/env bash,Code,8869,307591,p4-20260821T060032Z-92d63d4,scripts_p4/gate_h_smoke.sh,Row crosswalks Code.zip member ↔ gate ↔ purpose ↔ file digest
P4-CODE-023,scripts/p4/gate_i_accept.py,gate_i_accept.py,.py,8995,sha2-256:908bfd2b2946b2a9aa576d56e542ac7c2181e9d73a3c119fe12d549854cdbe95,python,gateI,I,TL0 d8+d20 parent training,#!/usr/bin/env python3,Code,8869,307591,p4-20260821T060032Z-92d63d4,scripts_p4/gate_i_accept.py,Row crosswalks Code.zip member ↔ gate ↔ purpose ↔ file digest
P4-CODE-024,scripts/p4/gate_i_preflight.py,gate_i_preflight.py,.py,7244,sha2-256:42281a3856c8dd4c197c7ff43985760b29c6371ed459e99c205440983ee7934d,python,gateI,I,TL0 preflight,#!/usr/bin/env python3,Code,8869,307591,p4-20260821T060032Z-92d63d4,scripts_p4/gate_i_preflight.py,Row crosswalks Code.zip member ↔ gate ↔ purpose ↔ file digest
P4-CODE-025,scripts/p4/gate_i_progress.py,gate_i_progress.py,.py,2293,sha2-256:10b90d8ef2fb50d3255405772483ccd9197e29ee3497ee6b652e8367d78d4075,python,gateI,I,TL0 safe progress,#!/usr/bin/env python3,Code,8869,307591,p4-20260821T060032Z-92d63d4,scripts_p4/gate_i_progress.py,Row crosswalks Code.zip member ↔ gate ↔ purpose ↔ file digest
P4-CODE-026,scripts/p4/gate_i_tl0.sh,gate_i_tl0.sh,.sh,3506,sha2-256:504550d5108b2e70289d3358ea3f528b7afbd02d5294c9a87a754fe52a28c9da,bash,gateI,I,TL0 confirmatory train,#!/usr/bin/env bash,Code,8869,307591,p4-20260821T060032Z-92d63d4,scripts_p4/gate_i_tl0.sh,Row crosswalks Code.zip member ↔ gate ↔ purpose ↔ file digest
P4-CODE-027,scripts/p4/gate_p0t.sh,gate_p0t.sh,.sh,2458,sha2-256:5fa731df029ad99549d44e222724dc58dab99a8a6b07089635b8a873e6f0840f,bash,gateP0T,P0-T,P0-T eligibility launcher,#!/usr/bin/env bash,Code,8869,307591,p4-20260821T060032Z-92d63d4,scripts_p4/gate_p0t.sh,Row crosswalks Code.zip member ↔ gate ↔ purpose ↔ file digest
P4-CODE-028,scripts/p4/gate_p0t_accept.py,gate_p0t_accept.py,.py,6690,sha2-256:75ae0cad51ed4cb1d41186d6ac1deed45cbe3681130bae31221e368421a3070a,python,gateP0T,P0-T,P0-T accept,#!/usr/bin/env python3,Code,8869,307591,p4-20260821T060032Z-92d63d4,scripts_p4/gate_p0t_accept.py,Row crosswalks Code.zip member ↔ gate ↔ purpose ↔ file digest
P4-CODE-029,scripts/p4/gate_p0t_preflight.py,gate_p0t_preflight.py,.py,6162,sha2-256:300b26bf216e869b4f5b9f7fb307c65e4949b072aed437e284ffd0010a2bdb04,python,gateP0T,P0-T,P0-T preflight,#!/usr/bin/env python3,Code,8869,307591,p4-20260821T060032Z-92d63d4,scripts_p4/gate_p0t_preflight.py,Row crosswalks Code.zip member ↔ gate ↔ purpose ↔ file digest
P4-CODE-030,scripts/p4/gate_p0t_progress.py,gate_p0t_progress.py,.py,2064,sha2-256:58ad9f9ffb8821924ccd937f45e5ca5cee33bcfb1eb4831688bbe352db28f35d,python,gateP0T,P0-T,P0-T safe progress,#!/usr/bin/env python3,Code,8869,307591,p4-20260821T060032Z-92d63d4,scripts_p4/gate_p0t_progress.py,Row crosswalks Code.zip member ↔ gate ↔ purpose ↔ file digest
P4-CODE-031,scripts/p4/gate_phase2_accept.py,gate_phase2_accept.py,.py,5459,sha2-256:ca7e496318732ce955851c8731c58ae1390996063b6ba5d167592e8a88f32044,python,gateRST,R–T,Accept helper for phase-2 arms,#!/usr/bin/env python3,Code,8869,307591,p4-20260821T060032Z-92d63d4,scripts_p4/gate_phase2_accept.py,Row crosswalks Code.zip member ↔ gate ↔ purpose ↔ file digest
P4-CODE-032,scripts/p4/gate_q_c0_freeze.py,gate_q_c0_freeze.py,.py,4106,sha2-256:79bf3d0c2fb2cf44a6cd77211a80724e7ce3e2d4f21b50ab2cd9322202d58b82,python,gateQ,Q,C0 freeze (= TL0 d20),#!/usr/bin/env python3,Code,8869,307591,p4-20260821T060032Z-92d63d4,scripts_p4/gate_q_c0_freeze.py,Row crosswalks Code.zip member ↔ gate ↔ purpose ↔ file digest
P4-CODE-033,scripts/p4/gate_q_to_v.sh,gate_q_to_v.sh,.sh,1142,sha2-256:d9c3e670e1c91edbfc1ede48ded83ee6d38ffa1fe48e695c215896efb0968da7,bash,orchestrator,Q–V,Q-to-V orchestrator,#!/usr/bin/env bash,Code,8869,307591,p4-20260821T060032Z-92d63d4,scripts_p4/gate_q_to_v.sh,Row crosswalks Code.zip member ↔ gate ↔ purpose ↔ file digest
P4-CODE-034,scripts/p4/gate_qv_progress.py,gate_qv_progress.py,.py,2538,sha2-256:b42131857906904d1a0da8bb2d1596b29fe37322201ae22b642f590696ee5a29,python,orchestrator,Q–V,Q-to-V safe progress,#!/usr/bin/env python3,Code,8869,307591,p4-20260821T060032Z-92d63d4,scripts_p4/gate_qv_progress.py,Row crosswalks Code.zip member ↔ gate ↔ purpose ↔ file digest
P4-CODE-035,scripts/p4/gate_r_c1.sh,gate_r_c1.sh,.sh,748,sha2-256:8f1f1ed764dded69b5905e06b21eb0c554cb97476f2f17ed8848e79bc6428f6b,bash,gateR,R,C1 extra Tagalog,#!/usr/bin/env bash,Code,8869,307591,p4-20260821T060032Z-92d63d4,scripts_p4/gate_r_c1.sh,Row crosswalks Code.zip member ↔ gate ↔ purpose ↔ file digest
P4-CODE-036,scripts/p4/gate_s_c2.sh,gate_s_c2.sh,.sh,1093,sha2-256:8f3e82f00294f0140e574ff2949eadc488c93a461ac3d44ce41f9996552cce08,bash,gateS,S,C2 pure English,#!/usr/bin/env bash,Code,8869,307591,p4-20260821T060032Z-92d63d4,scripts_p4/gate_s_c2.sh,Row crosswalks Code.zip member ↔ gate ↔ purpose ↔ file digest
P4-CODE-037,scripts/p4/gate_t_c3.sh,gate_t_c3.sh,.sh,1133,sha2-256:222bae57e2e47aa75e346eeb8c637fa1fd1e0a5b1a40f0c0242b4325c98c65f7,bash,gateT,T,C3 frozen mix,#!/usr/bin/env bash,Code,8869,307591,p4-20260821T060032Z-92d63d4,scripts_p4/gate_t_c3.sh,Row crosswalks Code.zip member ↔ gate ↔ purpose ↔ file digest
P4-CODE-038,scripts/p4/gate_u_seal.py,gate_u_seal.py,.py,7573,sha2-256:19e7cc7d4ff4659f43bbd707d71d322b267506ddbd8bbf6b0aa2606e95177fd7,python,gateU,U,Validation seal (six cells + C0 EN descriptive),#!/usr/bin/env python3,Code,8869,307591,p4-20260821T060032Z-92d63d4,scripts_p4/gate_u_seal.py,Row crosswalks Code.zip member ↔ gate ↔ purpose ↔ file digest
P4-CODE-039,scripts/p4/gate_v_c3_test.py,gate_v_c3_test.py,.py,7204,sha2-256:1b948d95713a4d0f036098b5b96930e0663098231609acb48314fa31686e1a1a,python,gateV,V,C3-only secondary tests; do not re-run,#!/usr/bin/env python3,Code,8869,307591,p4-20260821T060032Z-92d63d4,scripts_p4/gate_v_c3_test.py,Row crosswalks Code.zip member ↔ gate ↔ purpose ↔ file digest
P4-CODE-040,scripts/p4/gate_w_closeout.py,gate_w_closeout.py,.py,4901,sha2-256:6299e0299ca8c7eddd57cd747f6a94c652dd84fbe43b836a31e80e4f1a2e1bdc,python,gateW,W,Closeout manifest (no new science),#!/usr/bin/env python3,Code,8869,307591,p4-20260821T060032Z-92d63d4,scripts_p4/gate_w_closeout.py,Row crosswalks Code.zip member ↔ gate ↔ purpose ↔ file digest
P4-CODE-041,scripts/p4/gate_x_preflight.py,gate_x_preflight.py,.py,8647,sha2-256:a5704b2cdb7d254849b732e6adbe17948cad02b4cf4ee570aba1380f23938773,python,gateX,X,Status-only unblinding preflight,#!/usr/bin/env python3,Code,8869,307591,p4-20260821T060032Z-92d63d4,scripts_p4/gate_x_preflight.py,Row crosswalks Code.zip member ↔ gate ↔ purpose ↔ file digest
P4-CODE-042,scripts/p4/gate_x_unblind.py,gate_x_unblind.py,.py,7222,sha2-256:277d1f27d59b8a627b8c851cdfda4c798792e8618a1dab414b57cd6340edd747,python,gateX,X,One-time sealed release,#!/usr/bin/env python3,Code,8869,307591,p4-20260821T060032Z-92d63d4,scripts_p4/gate_x_unblind.py,Row crosswalks Code.zip member ↔ gate ↔ purpose ↔ file digest
P4-CODE-043,scripts/p4/make_validation_seal.py,make_validation_seal.py,.py,2467,sha2-256:b7366420a5e455200a832b0c637f0f084056cbefdad06aa4b9d1ad19b16f64e0,python,seal,U,Build sealed validation bundle,#!/usr/bin/env python3,Code,8869,307591,p4-20260821T060032Z-92d63d4,scripts_p4/make_validation_seal.py,Row crosswalks Code.zip member ↔ gate ↔ purpose ↔ file digest
P4-CODE-044,scripts/p4/mix_construct_dummy.py,mix_construct_dummy.py,.py,2224,sha2-256:d8bdca7d0ab5b4469abbfef7cc6b141a586eccd8e3e365951b60b6d0d5d85366,python,test,0,Dummy mix construction (nonconfirmatory),#!/usr/bin/env python3,Code,8869,307591,p4-20260821T060032Z-92d63d4,scripts_p4/mix_construct_dummy.py,Row crosswalks Code.zip member ↔ gate ↔ purpose ↔ file digest
P4-CODE-045,scripts/p4/p4_common.py,p4_common.py,.py,6462,sha2-256:cef91ec332a0623e94a5890d3fdd294d6d9c1c5abb94ebdb0349d097adac9766,python,lib,0–W,Shared P4 helpers,"""""""P4 constants. Not a rename of scripts/p3. Do not import scripts.p3.""""""",Code,8869,307591,p4-20260821T060032Z-92d63d4,scripts_p4/p4_common.py,Row crosswalks Code.zip member ↔ gate ↔ purpose ↔ file digest
P4-CODE-046,scripts/p4/pack_parquet.py,pack_parquet.py,.py,3049,sha2-256:c5004edefb1c5273497f672f830e905659dcd8d39050ff0c153832a4a5e41f18,python,gateE,E,Pack JSONL to parquet shards,"""""""Shared parquet packing for P4 C1/C2/C3. Document text only. No BPB.""""""",Code,8869,307591,p4-20260821T060032Z-92d63d4,scripts_p4/pack_parquet.py,Row crosswalks Code.zip member ↔ gate ↔ purpose ↔ file digest
P4-CODE-047,scripts/p4/pack_researchbox_bingo.py,pack_researchbox_bingo.py,.py,23685,sha2-256:2b3ada71e8c1339332edc821b7bce3e971ebd048d7216f31e92482f0c0436011,python,other,any,pack_researchbox_bingo.py,#!/usr/bin/env python3,Code,8869,307591,p4-20260821T060032Z-92d63d4,scripts_p4/pack_researchbox_bingo.py,Row crosswalks Code.zip member ↔ gate ↔ purpose ↔ file digest
P4-CODE-048,scripts/p4/phase2_common.py,phase2_common.py,.py,1266,sha2-256:42da461e410ece60c526103d0f3eb2538a065c988daff217e7f8f22d82284296,python,lib,R–T,Phase-2 helpers,"""""""P4 phase-2 (C1/C2/C3) shared constants. Not a rename of scripts/p3.""""""",Code,8869,307591,p4-20260821T060032Z-92d63d4,scripts_p4/phase2_common.py,Row crosswalks Code.zip member ↔ gate ↔ purpose ↔ file digest
P4-CODE-049,scripts/p4/refuse_nanochat_dataset.py,refuse_nanochat_dataset.py,.py,328,sha2-256:0f0387770fb254b8bfeb902cfd4757e59f477c44999053d941e89d2faaa464e6,python,lib,any,Refuse python -m nanochat.dataset,#!/usr/bin/env python3,Code,8869,307591,p4-20260821T060032Z-92d63d4,scripts_p4/refuse_nanochat_dataset.py,Row crosswalks Code.zip member ↔ gate ↔ purpose ↔ file digest
P4-CODE-050,scripts/p4/refuse_ratio.py,refuse_ratio.py,.py,648,sha2-256:d4e5dcf5f0d9b519dffdc3cca00a5bfbc709d0ca3325782fa410093903b222e7,python,lib,any,Refuse ratio=-1,#!/usr/bin/env python3,Code,8869,307591,p4-20260821T060032Z-92d63d4,scripts_p4/refuse_ratio.py,Row crosswalks Code.zip member ↔ gate ↔ purpose ↔ file digest
P4-CODE-051,scripts/p4/release_bundle.py,release_bundle.py,.py,1337,sha2-256:0f080703fb8ba4d9024f357c0217c34288791b9441b093e61b7ecf9e839bc6bc,python,release,X,Incomplete-inventory refuse helper,#!/usr/bin/env python3,Code,8869,307591,p4-20260821T060032Z-92d63d4,scripts_p4/release_bundle.py,Row crosswalks Code.zip member ↔ gate ↔ purpose ↔ file digest
